ID NO,Name,Title,Date,Venue,Region,Oppose/Support,Party Affiliation,IDNO,Name,Month,Day ,Year,WC,WPS,Sixltr,Dic,funct,pronoun,ppron,i,we,you,shehe,they,ipron,article,verb,auxverb,past,present,future,adverb,preps,conj,negate,quant,number,swear,social,family,friend,humans,affect,posemo,negemo,anx,anger,sad,cogmech,insight,cause,discrep,tentat,certain,inhib,incl,excl,percept,see,hear,feel,bio,body,health,sexual,ingest,relativ,motion,space,time,work,achieve,leisure,home,money,relig,death,assent,nonfl,filler,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP,AllPct
1508,Kelly,Representative,9-Oct-02,House,Iraq,1,R,1508,Kelly,10,9,2,141,20.14,39.72,75.18,48.23,12.77,5.67,0.71,4.96,0,0,0,7.09,4.26,8.51,5.67,0,6.38,1.42,1.42,14.18,7.8,1.42,1.42,0.71,0,7.8,0,0,2.13,5.67,1.42,4.26,0,2.84,1.42,21.99,2.13,3.55,1.42,0.71,4.26,1.42,7.8,2.13,1.42,0.71,0.71,0,0,0,0,0,0,7.09,2.13,2.84,2.13,4.96,3.55,0,0,0,0,0.71,0,0,0,4.96,6.38,0,0,0,0,0,0,0.71,0,0,12.06
1509,Kilpatrick,Representative,9-Oct-02,House,Iraq,0,D,1509,Kilpatrick,10,9,2,749,13.14,23.9,78.1,52.07,12.55,6.94,2.27,3.74,0,0.4,0.53,5.61,6.41,13.48,9.21,1.2,7.88,2.14,2.54,11.08,7.21,1.87,2.14,0.53,0,8.68,0.13,0.4,1.07,5.61,2,3.47,0.53,2.14,0.4,16.02,1.74,1.6,1.07,1.6,1.07,0.53,7.21,2.14,1.2,0.27,0.8,0.13,0.8,0.13,0.67,0,0,14.02,2,7.48,4.27,2.67,2.67,0.13,0.13,0.93,0,0.4,0.67,0.13,0,5.74,7.61,0,0.27,2.4,0,0.27,0,0.13,0,0.13,16.56
1510,Kleczka,Representative,9-Oct-02,House,Iraq,0,D,1510,kleczka,10,9,2,837,21.46,24.01,81.24,53.05,10.99,5.02,0.24,2.87,0,1.08,0.84,5.97,8.24,13.26,10.16,1.43,7.29,2.51,2.39,12.07,5.14,2.15,2.27,0.72,0,7.65,0,0.12,0.72,6.57,1.91,4.66,0.84,2.87,0.48,19.59,2.99,3.46,2.27,1.79,2.03,1.19,5.02,2.99,0.72,0,0.36,0.36,0.36,0.12,0.24,0,0,11.83,2.03,5.85,3.82,3.58,3.35,0.24,0,0.6,0.36,0.72,0.12,0,0,4.54,4.54,0,0.12,0.6,0,0.72,0,1.91,0.12,0.12,12.78
1511,Kuninich,Representative,9-Oct-02,House,Iraq,0,D,1511,Kuninich,10,9,2,608,16.89,29.77,77.14,44.9,9.38,4.11,0.99,1.97,0.33,0.16,0.66,5.26,8.06,9.05,6.58,0.99,5.1,1.32,1.97,12.01,4.77,0.66,2.3,0.33,0,7.07,0,0.16,1.64,6.91,3.29,3.62,0.16,3.12,0.33,13.98,1.48,2.96,0.66,0.99,0.99,1.15,4.11,0.99,1.81,0.33,1.32,0.16,1.64,0.49,1.15,0,0,14.47,1.32,7.89,4.77,2.8,2.96,0.33,0.33,0.16,1.15,1.48,0,0,0,4.93,7.4,0,0.49,0.99,0,0.16,0,0.66,0,0,14.64
1512,Lahood,Representative,9-Oct-02,House,Iraq,1,R,1512,Lahood,10,9,2,699,17.48,35.48,74.68,44.06,9.16,5.72,1.86,2.43,0,1,0.43,3.43,6.58,9.59,6.01,1.29,6.44,0.72,1.86,13.02,5.01,1.14,1.86,0.14,0,8.15,0,0.43,2,6.72,4.15,2.58,0.14,2,0.14,20.6,3.72,2.72,1.29,1,2.15,2.29,6.29,1.86,1,0.14,0.72,0.14,0.14,0.14,0,0,0,9.01,0.86,4.72,3.43,3.86,4.15,0,0.29,0,0,0.14,0,0,0,8.3,3.58,0.14,0,0,0,0.14,0,1,0.14,0,13.45
1513,Lampson,Representative,9-Oct-02,House,Iraq,1,D,1513,Lampson,10,9,2,432,20.57,33.33,73.15,48.61,12.27,6.94,3.94,2.55,0,0.46,0,5.32,7.41,11.11,8.1,0.46,7.87,1.85,2.31,12.27,5.32,1.85,1.39,0,0,7.87,0,0.46,1.85,4.86,2.78,1.85,0.23,0.69,0.23,13.66,1.62,1.16,1.62,1.39,3.01,0.23,4.4,1.85,1.16,0,1.16,0,0.23,0,0,0,0.23,9.03,1.39,4.86,2.78,5.32,2.78,0.46,0.46,0.69,0.69,0,0.23,0,0,5.56,5.56,0,0,0,0,0,0,0.69,0,0,11.81
1514,Lantos,Representative,9-Oct-02,House,Iraq,1,D,1514,Lantos,10,9,2,157,15.7,29.94,74.52,44.59,8.92,5.1,4.46,0.64,0,0,0,3.82,7.01,7.01,3.82,0.64,3.18,1.27,0.64,14.01,3.82,0,3.82,2.55,0,12.1,0,2.55,5.73,5.73,1.91,3.82,0.64,1.91,0.64,11.46,1.91,0.64,1.27,1.27,1.91,1.27,2.55,0.64,3.18,0,3.18,0,0.64,0.64,0,0,0,12.1,1.91,5.73,5.73,4.46,1.91,0,0,1.27,0,1.27,0,0,0.64,6.37,8.28,0,0.64,0,0,0.64,0,1.27,1.27,0,19.75
1515,Larson,Representative,9-Oct-02,House,Iraq,0,D,1515,Larson,10,9,2,1001,18.89,30.77,71.93,44.36,8.59,4.8,0.8,2.8,0.2,0.7,0.3,3.8,8.49,9.19,6.09,0.9,6.39,0.8,2.5,11.79,5.59,1.6,1.4,0.3,0,7.79,0,0,1.1,5.79,2.1,3.7,0.7,1.1,1.4,15.08,1.4,2.6,1.3,1.1,0.9,1,5.69,2,1.1,0.3,0.6,0.2,0.4,0.2,0.1,0,0.1,10.89,1.5,5.79,3.1,4.6,3.3,0.5,0.5,0.4,0.4,0.2,0.1,0.1,0.3,5.49,4.8,0,0.4,0.3,0,1.5,0,0.6,0,0,13.09
1516,Latham ,Representative,9-Oct-02,House,Iraq,1,R,1516,Latham,10,9,2,396,18.86,29.55,79.55,47.22,10.86,6.31,2.78,2.27,0,0.76,0.51,4.55,5.56,10.35,7.32,2.27,5.3,1.77,2.27,13.13,4.8,1.26,2.27,1.01,0,6.57,1.01,0.25,1.26,7.07,4.04,3.03,0.51,2.53,0,17.93,2.78,3.03,1.52,2.02,1.77,2.02,5.3,1.26,1.26,0.51,0.51,0,1.01,0.25,0.76,0,0,15.91,2.78,8.08,4.29,2.02,3.28,0,0,0.25,0,0,0,0,0,6.31,5.05,0,0,0,0,0,0,1.26,0,0,12.63
1517,Leach,Representative,9-Oct-02,House,Iraq,0,R,1517,Leach,10,9,2,12165,25.83,29.86,76.85,49.12,6.07,1.8,0.18,0.76,0.05,0.5,0.3,4.27,9.31,10.14,7.31,1.71,4.52,1.53,2.41,15.89,5.71,1.13,2.54,0.63,0,4.02,0.01,0.04,0.48,6.93,2.65,4.23,0.6,2.82,0.41,17.98,2.35,3.32,1.81,2.73,1.42,1.42,4.31,2.49,0.36,0.07,0.02,0.21,0.46,0.21,0.25,0.02,0.01,12.44,1.73,7.01,3.46,3.12,3.35,0.32,0.06,0.36,0.16,0.82,0.02,0.13,0.06,4.67,5.03,0.1,0.1,0.12,0,0.72,0,1.5,0.25,0.14,12.87
1518,Lofgren,Representative,9-Oct-02,House,Iraq,0,D,1518,Lofgren,10,9,2,478,15.93,27.82,72.8,45.82,8.58,5.65,2.51,2.72,0,0.21,0.21,2.93,9.21,11.72,8.58,1.05,7.32,1.46,3.77,9.83,3.97,2.09,1.26,0.42,0,6.69,0.63,0,0.84,6.69,2.3,4.39,0.21,2.93,0.63,16.95,2.93,2.93,1.67,1.46,1.26,0.63,4.39,2.72,1.67,0,1.46,0.21,0.63,0,0.63,0,0,11.09,1.46,5.23,4.39,2.51,3.77,0.21,0.21,0.42,0.21,0.63,0,0,0,6.07,3.77,0.21,0,0.63,0,0.84,0,0.21,0,0,11.72
1519,Lucas,Representative,9-Oct-02,House,Iraq,1,D,1519,Lucas,10,9,2,478,19.12,30.54,78.66,47.28,11.09,7.74,3.35,2.93,0,0.84,0.63,3.35,7.74,10.25,5.86,1.26,5.86,1.05,1.46,13.6,5.86,1.46,1.88,1.46,0,9.21,0.84,0.42,2.09,7.95,4.39,3.56,1.26,1.67,0.42,15.27,1.26,3.77,1.26,0.63,1.67,0.84,5.23,1.26,0.63,0.21,0.42,0,0.42,0,0.21,0.21,0,12.13,1.46,5.86,4.6,4.18,4.39,0.42,1.05,0.21,0.84,0.42,0,0,0.42,6.07,5.02,0,0.21,0,0,0.84,0,0.21,0,0,12.34
1520,Matheson,Representative,9-Oct-02,House,Iraq,1,D,1520,Matheson,10,9,2,243,11.57,29.22,73.25,39.92,8.64,4.53,0.82,3.29,0,0.41,0,4.12,7,12.76,4.94,2.88,7,0.82,0.41,11.11,3.7,2.47,0.82,0.82,0,4.53,0,0,0.82,8.64,2.06,6.58,0.82,5.35,0.41,15.23,4.12,2.06,2.06,0,1.23,0,4.12,2.47,1.23,0.41,0.82,0,0.41,0.41,0,0,0,13.58,2.47,4.53,6.17,2.06,2.06,0,0,0.41,0,1.23,0,0,0,9.05,4.53,0,0,0,0,0.41,0,0.41,0,0,14.4
1521,McCarthyMO ,Representative,9-Oct-02,House,Iraq,1,D,1521,McCarthyMO,10,9,2,484,20.17,32.44,72.11,43.6,7.64,4.34,1.45,2.27,0,0.41,0.21,3.31,7.64,10.54,5.37,1.24,6.2,1.45,2.69,13.22,7.02,0.21,1.65,0.83,0,6.82,0,0.41,1.03,8.47,3.72,4.75,0.62,3.51,0.21,17.77,2.89,2.07,2.48,1.45,1.65,2.07,5.79,1.86,1.03,0,1.03,0,0.62,0.41,0,0,0.21,9.71,1.65,4.96,2.89,2.89,3.51,0,0.41,0.83,0.41,0.41,0,0.21,0,7.23,5.58,0.62,0,0,0,0.62,0,0.41,0.41,0,15.29
1522,McCollum,Representative,9-Oct-02,House,Iraq,0,D,1522,McCollum,10,9,2,635,15.12,31.65,72.28,43.46,8.35,6.3,1.57,4.41,0,0.31,0,2.05,8.66,8.98,5.04,1.57,5.83,0.47,2.05,12.44,4.72,1.26,2.2,0.31,0,8.66,0,0.16,1.73,6.93,3.15,3.78,0.47,2.99,0.16,14.17,1.26,1.42,1.1,1.42,1.57,0.94,5.51,2.36,0.79,0.16,0.63,0,0.63,0.16,0.47,0,0,15.12,2.05,8.35,5.04,2.83,2.68,0.31,0.16,0.31,0,0.16,0,0,0,5.67,6.61,0,0.31,0.94,0,0.31,0,0.63,0,0,14.49
1523,McKinney ,Representative,9-Oct-02,House,Iraq,0,D,1523,McKinney,10,9,2,735,17.5,27.76,74.97,48.98,12.24,7.07,0.54,4.22,0,1.09,1.22,5.17,5.31,10.61,7.07,2.72,5.31,1.22,4.63,12.38,5.03,0.82,2.04,0.68,0,11.02,0,0.27,1.77,7.48,2.31,5.03,0.41,3.13,0.95,17.28,2.18,1.9,2.04,2.31,0.68,0.54,7.07,3.27,1.9,0.95,0.82,0,1.22,0.41,0.82,0,0,9.52,0.95,4.22,4.49,2.86,1.77,0,0.41,0.54,0.14,1.63,0,0.14,0.27,5.99,5.85,0,0.54,0.95,0,0.27,0,1.22,0,0,14.83
1524,Meehan,Representative,9-Oct-02,House,Iraq,1,D,1524,Meehan,10,9,2,743,23.97,32.44,76.72,44.95,10.36,5.11,1.75,0.94,0,1.48,0.94,5.25,7.94,8.21,5.38,1.62,4.31,1.08,2.02,13.32,5.11,0.4,1.35,0.13,0,7.67,0.13,0.13,1.35,7.54,3.36,4.17,0.54,2.69,0.4,14.8,1.88,2.29,0.94,1.48,1.48,1.88,5.11,0.94,0.94,0.27,0.54,0.13,1.08,0.54,0.54,0,0,12.25,2.02,7.27,2.96,5.11,4.58,0.13,0.67,0,0.13,0.13,0,0,0.13,5.92,3.9,0.27,0.4,0,0,0.4,0,1.48,0.54,0,13.46
1525,Meek ,Representative,9-Oct-02,House,Iraq,0,D,1525,Meek,10,9,2,721,13.87,27.18,80.31,52.15,14.56,8.74,3.33,4.44,0,0.55,0.42,5.83,6.66,11.51,7.63,1.11,8.46,0.83,4.16,11.23,6.1,1.8,1.94,0.83,0,7.77,0,0.14,1.11,7.49,2.77,4.58,0.14,4.16,0,19.28,3.74,2.5,1.53,1.25,1.66,1.39,5.83,2.64,0.97,0.14,0.42,0.42,0.14,0,0.14,0,0,12.48,1.39,7.49,3.33,2.08,4.3,0,0.14,0.28,0.14,0.69,0.28,0,0,6.38,4.99,0,0.14,1.39,0,0.28,0,0.14,0,0,13.31
1526,Millender-McDonald,Representative,9-Oct-02,House,Iraq,0,D,1526,Millender-McDonald,10,9,2,684,15.91,27.92,78.07,48.1,9.8,6.73,2.34,2.63,0,0.88,0.88,3.07,6.29,11.7,7.02,1.61,7.6,1.17,2.92,13.6,5.56,1.32,3.36,0.44,0,9.06,0.29,0.44,2.05,5.56,2.49,3.07,0.29,2.05,0.15,18.42,2.49,2.63,1.61,1.17,2.63,1.17,5.7,1.61,1.75,0.44,1.17,0.15,1.17,0.15,1.02,0,0,12.13,1.9,5.85,3.95,2.34,1.75,0.29,0.88,1.17,0.15,0.88,0.15,0,0.15,6.29,5.7,0,0,1.02,0,0.58,0,0.73,0,0.15,14.47
1527,MillerDan,Representative,9-Oct-02,House,Iraq,1,R,1527,MillerDan,10,9,2,1102,29,31.76,73.5,43.47,8.62,3.9,0.64,2.09,0,0.91,0.27,4.72,6.99,9.17,5.26,1.81,5.17,0.54,3.54,12.34,6.26,0.91,1.45,0.36,0,6.26,0,0.36,1.18,10.07,3.45,6.62,0.54,4.9,0,15.52,1.54,1.63,0.27,0.64,2.36,2.9,5.81,0.82,0.82,0.18,0.36,0.09,0.73,0.27,0.45,0,0,11.98,1.18,5.44,5.35,2.27,2.36,0,0.36,0,0.45,1.09,0,0.18,0.09,3.63,5.35,0.18,0.45,0,0,0.27,0,1.27,0.09,0,11.34
1528,MillerGary,Representative,9-Oct-02,House,Iraq,1,R,1528,MillerGary,10,9,2,762,16.93,26.9,78.22,50.39,13.39,6.96,0.13,2.49,0,3.94,0.39,6.43,6.69,11.81,8.01,1.57,7.35,1.05,1.84,12.07,4.86,2.36,2.23,0.79,0,10.76,0,0.13,1.44,7.61,3.28,4.33,0.26,3.41,0.13,18.64,1.44,2.76,2.36,2.23,1.84,1.57,6.3,2.62,0.66,0,0.26,0.39,0.79,0.52,0.13,0.13,0,10.1,1.84,4.86,3.41,1.97,3.54,0.13,0.13,0.39,0,0.52,0,0.13,0,5.51,3.41,0,0,0.66,0,0.39,0,0.13,0.26,0,10.63
1529,MillerJeff,Representative,9-Oct-02,House,Iraq,1,R,1529,MillerJeff,10,9,2,336,15.27,22.32,80.06,50.6,16.96,10.42,4.17,4.76,0,0.3,1.19,6.55,6.55,12.5,6.55,1.49,8.33,1.49,1.79,10.71,5.65,1.49,1.79,0,0,13.99,1.49,0.6,3.57,7.44,3.87,3.27,0.89,2.08,0.3,16.67,1.79,1.49,3.27,1.49,1.79,0.3,6.25,2.38,1.49,0.6,0.6,0.3,1.49,0.89,0,0.3,0.3,11.31,2.68,5.36,2.98,1.19,1.19,0.6,0.3,0.3,0.3,1.49,0,0.3,0,6.85,5.06,0,0,0,0,0,0,1.49,0,0,13.39
1530,Morella,Representative,9-Oct-02,House,Iraq,0,R,1530,Morella,10,9,2,489,21.26,22.9,82.82,50.1,13.29,8.38,2.04,5.52,0,0.82,0,4.91,8.38,11.66,7.57,1.23,8.18,1.84,0.82,12.88,5.93,0.82,1.43,1.02,0,12.07,0.41,0.41,1.64,9.41,5.11,3.89,1.23,1.64,0.2,19.84,2.04,2.25,1.64,1.43,2.86,1.23,8.18,1.64,2.45,1.23,1.02,0.2,1.23,0.41,0.82,0,0,11.04,1.84,5.73,3.07,1.02,2.25,0.2,0.2,0.2,1.84,0.61,0,0,0,3.48,3.89,0,0,1.43,0,1.02,0,0.61,0,0,10.43
1531,Nussle,Representative,9-Oct-02,House,Iraq,1,R,1531,Nussle,10,9,2,598,16.16,30.6,77.26,47.99,13.38,7.53,1.34,3.68,0,1.84,0.67,5.85,5.69,11.37,7.53,1.84,6.86,1.67,2.01,11.87,5.52,1.51,2.01,1,0,9.03,0,0.17,0.84,9.87,4.01,5.85,1.17,3.34,0.17,18.9,2.51,3.18,2.51,2.01,1.84,1.67,5.35,2.17,0.67,0.17,0.5,0,0.5,0.33,0,0,0.17,11.04,2.01,5.52,3.51,2.17,3.18,0,0.17,0.17,0,0.33,0,0,0,6.35,2.84,0.17,0,0,0,0.17,0,3.68,0,0,13.21
1532,payne,Representative,9-Oct-02,House,Iraq,0,D,1532,Payne,10,9,2,1301,15.67,24.29,79.25,52.19,13.07,7.53,2.23,4.23,0.08,0.92,0.08,5.53,7.76,14.68,9.92,1.77,7.69,1.92,3.92,10.84,5.53,0.69,1.54,1.15,0,9.53,0,0.08,1.54,6.76,3.46,3.31,0.46,2.23,0.23,16.68,1.61,2.61,1.61,1.31,1.38,1.23,6.07,1.38,1.61,0.23,1.15,0.23,0.77,0.08,0.54,0.08,0.08,12.99,1.61,6,5.61,1.92,2.08,0.08,0.31,0.61,0.08,0.69,0,0.08,0.15,6.3,6.15,0,0.23,0.92,0,0.15,0,0.46,0.38,0.38,15.37
1533,Pomeroy,Representative,9-Oct-02,House,Iraq,1,D,1533,Pomeroy,10,9,2,526,18.79,33.65,74.14,46.77,12.55,7.41,2.66,0.76,0.19,3.8,0,5.13,5.89,12.55,8.56,0.95,8.94,1.52,2.28,9.89,4.75,1.33,1.52,1.52,0,7.22,0,0,1.14,4.75,2.09,2.66,0.19,1.14,0,18.25,3.99,3.61,2.09,2.47,1.9,0.76,3.42,2.85,1.71,0.57,0.95,0.19,0.57,0.57,0,0,0,9.89,2.28,3.99,3.61,2.66,3.61,0.19,0,0.19,0.19,0.19,0,0.19,0,5.32,9.13,0.57,0.38,0,0,0.19,0,0,0,0,15.59
1534,PriceNC,Representative,9-Oct-02,House,Iraq,0,D,1534,PriceNC,10,9,2,755,21.57,37.75,67.95,41.32,7.95,3.18,0.26,2.78,0,0,0.13,4.77,7.42,8.48,5.7,1.06,4.9,1.72,1.59,11.52,5.96,1.32,1.46,0.4,0,6.23,0,0,0.66,6.36,2.65,3.71,0.53,2.65,0.26,18.54,3.84,2.25,2.38,1.59,1.06,1.72,4.9,2.65,0.4,0,0.26,0.13,0.66,0.26,0.26,0.13,0,9.93,1.59,5.56,2.38,3.18,2.91,0.4,0.13,0.4,0,0.4,0,0,0,5.96,4.37,0.13,0.79,0.26,0,3.18,0,2.38,0.26,0,17.62
1535,Ramstad,Representative,9-Oct-02,House,Iraq,1,R,1535,Ramstad,10,9,2,475,16.96,40.21,75.37,40.63,9.26,5.68,2.95,2.11,0,0.21,0.42,3.58,5.26,10.11,6.53,1.47,6.11,1.68,0.84,11.16,4.42,1.05,1.68,1.68,0,6.95,0.42,0,2.32,9.26,3.16,6.11,1.05,3.79,0.21,19.16,4.63,2.95,1.47,1.05,2.32,2.11,4.42,1.26,0.84,0.21,0.63,0,0.42,0,0.42,0,0,9.68,1.26,4.42,3.79,5.05,3.16,0,0,0,0.21,0.42,0,0,0,6.11,5.89,0.21,0,0,0,0.21,0,1.68,0.42,0,14.95
1536,Reyes,Representative,9-Oct-02,House,Iraq,0,D,1536,Reyes,10,9,2,746,17.76,25.2,80.29,55.9,17.83,11.66,6.17,3.35,0.27,1.34,0.54,6.17,5.5,12.73,7.24,2.82,7.64,0.8,3.22,12.2,6.97,1.21,3.62,1.07,0.4,11.8,0.67,0.94,0.94,4.29,1.61,2.68,0.27,2.01,0,18.23,2.82,2.82,0.67,2.14,1.74,1.07,5.36,2.14,1.88,0.4,0.67,0,0.27,0,0.27,0,0,9.79,1.47,5.09,3.35,1.74,0.8,0,0.13,0,0.4,1.07,0,0.13,0,5.23,6.17,0.27,0,0.4,0,0.27,0,0,0.13,0,12.6
1537,Roemer,Representative,9-Oct-02,House,Iraq,1,D,1537,Roemer,10,9,2,694,23.93,27.67,71.76,48.56,10.95,5.33,2.16,2.31,0.43,0,0.43,5.62,5.19,13.11,8.5,2.45,6.92,1.15,2.16,12.25,5.91,1.15,1.73,2.02,0.29,6.2,0.14,0,1.15,5.91,0.86,5.04,0.43,3.31,0.14,14.99,2.31,2.16,0.58,1.44,0.72,0.43,6.05,2.45,1.59,0.72,0.86,0,0.43,0.14,0.29,0,0,12.39,1.59,7.06,4.03,2.45,1.73,0.14,0.14,0,0.29,1.44,0,0,0,5.62,7.78,0.29,0.29,0,0,0.86,0,2.74,0,0,17.58
1538,Rogers (KY),Representative,9-Oct-02,House,Iraq,1,R,1538,RogersKY,10,9,2,407,18.5,31.7,72.48,43.24,10.07,5.16,1.97,2.46,0,0.74,0,4.91,7.13,7.86,5.16,0.49,5.16,0.98,0.98,11.06,5.9,0.98,2.7,0.25,0,8.11,0,0.74,2.46,8.11,3.44,4.67,0.74,2.95,0.25,17.94,1.72,1.72,1.47,1.72,0.98,2.7,6.14,1.97,1.23,0,1.23,0,0.25,0,0.25,0,0,7.62,0.74,3.19,3.93,3.19,2.7,0,1.23,0,0.25,0.49,0,0.25,0.25,7.13,8.35,0,0.25,0,0,0.74,0,1.47,0,0,17.94
1539,Rogers (MI) ,Representative,9-Oct-02,House,Iraq,1,R,1539,RogersMI,10,9,2,680,19.43,34.71,70.74,40.74,6.76,2.79,0.88,0.88,0,0.44,0.59,3.97,6.76,7.79,4.41,1.76,3.53,1.18,2.06,14.56,4.71,0.44,1.91,0.74,0,5,0,0.15,0.59,8.82,3.09,5.59,0.44,4.26,0.59,15.59,2.5,1.76,1.47,1.76,2.65,1.76,4.12,1.47,0.74,0.29,0.29,0.15,0.29,0.15,0.15,0,0,12.79,2.65,5,5,3.24,3.68,0.15,0.44,0,0.29,0.88,0.15,0,0.15,6.76,6.18,0.15,0,0,0.15,0.44,0,3.38,0.59,0,18.24
1540,Ryan,Representative,9-Oct-02,House,Iraq,1,R,1540,Ryan,10,9,2,1679,20.73,32.7,73.44,45.32,10.36,4.17,0.42,1.13,0.06,1.91,0.66,6.19,7.03,9.05,5.96,1.37,4.47,1.43,1.79,13.94,4.41,0.77,1.25,0.95,0,8.52,0.42,0.06,1.91,7.27,1.91,5.36,1.07,3.51,0.3,14.83,2.44,2.5,1.13,1.31,1.73,1.61,4.17,1.31,1.13,0.24,0.48,0.18,0.83,0.36,0.3,0.12,0.12,11.49,1.37,5.96,4.05,1.85,1.85,0.36,0.18,0.24,0.18,0.6,0.06,0,0.06,7.09,5.24,0.24,0.36,0,0,0.48,0,1.37,0.12,0,15.01
1541,ScottVA,Representative,9-Oct-02,House,Iraq,0,D,1541,ScottVA,10,9,2,2411,20.61,30.73,75.45,49.98,9.29,3.86,0.46,2.32,0.17,0.62,0.29,5.43,9.62,11.07,8.13,1.37,7.01,1.49,2.86,12.07,5.81,1.49,2.16,0.75,0,5.56,0.04,0.08,0.37,6.14,2.36,3.69,0.37,2.61,0.04,17.92,2.9,3.11,2.36,2.78,0.75,0.71,5.27,2.74,0.37,0,0.25,0.08,0.12,0.08,0.04,0,0,10.83,0.87,5.14,4.44,3.73,5.18,0.04,0.04,0.71,0.04,0.71,0,0,0,5.52,5.18,0.08,0.46,0.95,0,0.04,0,1.53,0,0.12,13.89
1542,Serrano,Representative,9-Oct-02,House,Iraq,0,D,1542,Serrano,10,9,2,861,19.57,26.95,77.47,49.59,13.82,7.9,3.25,3.6,0,0.35,0.7,5.92,7.55,10.45,6.74,1.28,6.27,1.86,2.44,12.54,6.16,1.28,1.16,0.46,0,7.32,0.12,0.12,0.7,6.62,3.48,3.14,0.46,1.86,0.58,17.65,2.9,2.44,1.97,1.97,1.63,1.63,4.76,1.74,0.81,0.23,0.46,0.12,0.46,0.12,0.12,0.23,0,11.96,1.16,6.97,3.25,3.37,4.18,0.23,0.35,0.23,0,0.46,0.12,0,0,4.18,5.23,0,0.23,0.93,0,0.12,0,0.7,0,0,11.38
1543,Smith (TX) ,Representative,9-Oct-02,House,Iraq,1,R,1543,SmithTX,10,9,2,247,13.72,36.03,77.73,40.89,7.29,4.05,0.81,1.21,0,1.62,0.4,3.24,6.88,12.96,8.1,0.4,7.29,3.24,0.81,9.31,4.05,2.83,2.02,0,0,8.91,0.4,0,3.24,12.15,3.24,8.91,1.62,7.29,0,20.24,1.62,2.43,2.83,2.83,2.83,2.02,3.24,5.26,1.62,0,1.62,0,0,0,0,0,0,8.5,0.81,4.05,3.64,3.64,4.45,0,0,0,1.21,0.81,0,0,0,8.1,7.29,0,0,0,0,0,0,0,0,0,15.38
1544,Smith (WA) ,Representative,9-Oct-02,House,Iraq,1,D,1544,SmithWA,10,9,2,1091,17.6,25.02,78,55.18,15.03,9.35,1.74,4.77,0,2.38,0.46,5.68,6.69,14.76,9.9,2.93,9.17,1.47,4.49,12.01,5.77,1.92,1.74,0.27,0,10.91,0.09,0.09,0.55,6.87,1.1,5.68,0.27,4.58,0.27,20.16,2.47,2.57,3.12,1.47,2.2,0.64,6.87,2.75,0.92,0.09,0.64,0.18,0.55,0.55,0,0,0,8.52,1.47,4.12,2.84,1.92,2.11,0.18,0.09,0.09,0,0.55,0.09,0,0,6.51,3.48,0.09,0.27,0.27,0,0.09,0,0.64,0,0,11.37
1545,Stark,Representative,9-Oct-02,House,Iraq,0,D,1545,Stark,10,9,2,664,16.6,27.71,79.22,49.25,9.19,5.57,1.36,1.66,0,1.66,0.9,3.61,7.38,10.84,8.58,1.2,5.27,2.26,2.11,14.31,5.27,2.26,1.66,0.75,0,8.28,0.9,0,1.2,6.33,2.56,3.77,0.45,1.96,0.75,15.06,2.56,1.81,1.36,2.11,1.66,1.05,3.46,2.71,1.05,0.3,0.3,0.3,1.36,0.15,0.75,0.15,0.3,11.6,1.51,5.72,4.07,5.12,2.86,0.45,0,2.71,0.3,1.05,0,0.15,0,6.02,5.12,0,0.6,0.45,0,0.75,0,3.01,0,0.15,16.11
1546,Sununu,Representative,9-Oct-02,House,Iraq,1,R,1546,Sununu,10,9,2,344,17.2,39.53,71.8,38.95,7.27,5.52,1.45,2.91,0,0.87,0.29,1.74,6.1,9.3,5.23,0,7.56,1.45,2.03,12.21,4.36,1.16,2.03,0,0,9.3,0,0.29,1.45,9.01,3.2,5.81,0.58,3.2,0.58,18.31,4.07,3.49,2.33,1.45,0.58,3.2,5.23,1.16,1.45,0.29,0.87,0.29,0.29,0.29,0,0,0,9.88,2.03,5.52,2.33,4.36,3.2,0,0,0.29,0.29,0,0,0,0,7.56,6.69,0,0.29,0,0,0.29,0,0.87,0,0,15.7
1547,Terry,Representative,9-Oct-02,House,Iraq,1,R,1547,Terry,10,9,2,249,13.11,38.15,69.88,40.16,8.43,6.83,0.8,1.2,0,4.02,0.8,1.61,6.02,9.64,6.83,0.8,6.43,2.01,0.8,11.65,6.02,1.2,1.61,0,0,8.43,0,0,1.61,9.24,3.21,6.02,0.4,5.22,0,18.47,2.81,5.22,2.41,2.41,1.2,1.2,3.61,4.02,0.4,0,0.4,0,0.4,0,0.4,0,0,10.84,2.41,6.02,2.41,1.61,3.21,0.4,0,1.2,0,0.4,0,0,0,10.04,5.22,0,0,0,0,0.4,0,0.4,0,0,16.06
